,id,date,dateYear,dateMonth,dateDay,rating,userName,content
3967,3968,20140826,2014,08,26,5,Google 사용자,"눔과 함께 매일 매일 상태를 점검하고, 조언도 받아가면서 즐겁게   건강관리 하고 있어요! 눔 최고!! ^^"
3968,3969,20140819,2014,08,19,4,Google 사용자,매일매일 체크하고 관리할수있어서 좋아요
3969,3970,20140826,2014,08,26,5,Google 사용자,대박좋음진짜살빠짐
3970,3971,20140820,2014,08,20,5,Google 사용자,도움이마니됫어요!
3971,3972,20140825,2014,08,25,5,Google 사용자,칼로리표시가되있으니정말덜먹게되요^^
3972,3973,20140824,2014,08,24,5,Google 사용자,매일 칼로리를알려줘서 괜찮다.  나에겐 딱
3973,3974,20140823,2014,08,23,4,Google 사용자,식이요법하기 좋은 어플이에요!! 최고네요^^
3974,3975,20140826,2014,08,26,4,Google 사용자,열심히 해서 꼭 다욧 성공하세요
3975,3976,20140825,2014,08,25,4,Google 사용자,절제를 알게해주는 앱입니다~~
3976,3977,20140826,2014,08,26,4,Google 사용자,ㄱ
3977,3978,20140818,2014,08,18,5,Google 사용자,말이필요없씀
3978,3979,20140826,2014,08,26,5,Google 사용자,지금사용중
3979,3980,20140826,2014,08,26,4,Google 사용자,잘쓰고있어요
3980,3981,20140818,2014,08,18,5,Google 사용자,너무 좋아요
3981,3982,20140822,2014,08,22,5,Google 사용자,조아요
3982,3983,20140820,2014,08,20,5,Google 사용자,이거 꽤 괞찮다
3983,3984,20140820,2014,08,20,5,Google 사용자,최고
3984,3985,20140823,2014,08,23,5,Google 사용자,좋아요
3985,3986,20140825,2014,08,25,5,Google 사용자,매우좋다
3986,3987,20140819,2014,08,19,5,Google 사용자,최고
3987,3988,20140824,2014,08,24,5,Google 사용자,조아
3988,3989,20140819,2014,08,19,5,Google 사용자,짱!
3989,3990,20140810,2014,08,10,4,Google 사용자,단접이 다면 메뉴얼이 조금 부족한 느낌이예요. 사용법이요. 그리고 좀 더 활용적인 기능을 추가하면 좋을것 같습니다. 예를 들어 체성분 변화 그래프라던지 체형변화 사진 찍어서 보는거요
3990,3991,20140806,2014,08,06,3,Google 사용자,걸을때사용되는만보기가집에서휴데폰들고있을때도측정되고휴데폰사용할때도만보기가실행되서 만보기부분이쫌아쉽지만다른건괜찮은거같애요 ~
3991,3992,20140806,2014,08,06,5,Google 사용자,식단 적고 운동하고 하는것만으로도 조금이라도 덜 게을러지게해줘요 좋은정보도 주고.. 저한텐딱이네요
3992,3993,20140804,2014,08,04,4,Google 사용자,먼가 매력이 있는듯 일주일째 지키고 있는거 보면..계속할 의향있음
3993,3994,20140806,2014,08,06,5,Google 사용자,일주일 정도 꾸준히 써봤는데 생각보다 효율이 좋아요 ㅎㅎ 나름 식단 기록하고 만보계 목표달성하는게 자극이 되네요
3994,3995,20140809,2014,08,09,5,Google 사용자,다른앱과는 달리 너무 심플하거 자꾸 들어가보고싶게해요. 그래서 다이어트본이아니게 더 얄심히하게되구요.
3995,3996,20140811,2014,08,11,2,Google 사용자,원래 옵티머스 g pro 쓰다가  갤럭시 메가로 폰바꾸고 따른앱그런건 잘되는데 눔에서 히스토리부분만 안됨 히스토리 누르면 바로 오류뜨면서 꺼지질 않나;;여기 이용권만 몇개를 삿었는데 진짜 실망이다.
3996,3997,20140812,2014,08,12,5,Google 사용자,식단조절도 하게 되고 운동량이 보이니까 막 더 하고싶어지고 그래요 ㅎㅎ
3997,3998,20140801,2014,08,01,5,Google 사용자,제가 걷지않고 그냥 집에서쉴때요 핸드폰을 들고다니거나 사진찍을때 움직이다보면 눔들어가서 만보기보면 숫자올라가더라고요 이거완전멈추고 제가걸응때 다시시작할순없나요? 지금잇는 멈춤버튼 누르니까 걸을때에 1분쉬고 다시걷고 그버튼이던데
3998,3999,20140806,2014,08,06,5,Google 사용자,다이어트하는데 점진적이고 친절하게 코치해주셔서 작심삼일로 안끝나고 재밌게 할수있네요 굳굳 운동기록에 스쿼드도 포함시켜주세요 ㅎㅎ
3999,4000,20140814,2014,08,14,5,Google 사용자,"수시로 체크하고, 늘 끼고살았더니 1주일동안 무려 2kg감량! 더 열심히 운동+식이조절해서 얼른 목표체중에 도달하고 싶네요!"
4000,4001,20140816,2014,08,16,5,Google 사용자,예전에 눔프로 결제했었는데 삭제했다가 다시 까니까 재결제해야하네요? 그때 평생회원인가 결제했었는데ㅋㅋ확인좀요~
4001,4002,20140819,2014,08,19,5,Google 사용자,칼로리 계산할때 음식종류가 조금 부족한감이 있네요
4002,4003,20140816,2014,08,16,5,Google 사용자,눔만큼 좋은 어플 못본거 같아요! 쫌 아쉬운 점이 있다면 식사기록할 때 좀 더 많은 음식들이 있었으면 좋겠어요~ 요새 생기는 신메뉴들 같은거요!
4003,4004,20140809,2014,08,09,4,Google 사용자,근데 아직 무료앱은 얼마나 유용한지 모르겟음.. 유료앱의 프로그램은 엄청 좋아보이는데~ㅋㅋ
4004,4005,20140805,2014,08,05,5,Google 사용자,칼로리와 운동. 다이어트지식도 많이 알수있어 좋아요
4005,4006,20140814,2014,08,14,5,Google 사용자,"눔다코를 통해 현재 4kg뺀 상태에요. 결국 마음가짐과 하고자하는 열정이 중요한 건데, 눔다코에서는 좋은 정보들을 매일 제공해줘서 좋아요."
4006,4007,20140805,2014,08,05,4,Google 사용자,단위가 외국단위로 되어있는것이간혹있지만 유용히잘쓸수있음!
4007,4008,20140809,2014,08,09,5,Google 사용자,이거쓰면서 60kg에서 52까지감량성공 ㅋㅋ
4008,4009,20140817,2014,08,17,4,Google 사용자,폰잃어버려서안하다가다시찾게되여굳!
4009,4010,20140803,2014,08,03,3,Google 사용자,아직 일주일밖에 써보지 않았지만 다른어플에 비해 괜찮아요
4010,4011,20140805,2014,08,05,5,Google 사용자,완전 잘만든앱인듯 칼로리바에 빨간색이뜨면 뜨끔뜨끔 찔리는 느낌
4011,4012,20140810,2014,08,10,5,Google 사용자,일단은 사용 해보심이어떨지요 저는 괸찬은것 같습니다
4012,4013,20140805,2014,08,05,4,Google 사용자,운동과 일상에 대한 칼로리 소모도 있었으면 좋겠음
4013,4014,20140802,2014,08,02,5,Google 사용자,뭔가 느낌만은 살이 쭉쭉 빠지는 걱 갔아요!
4014,4015,20140818,2014,08,18,5,Google 사용자,식단조절이 다이어트의 꽃인데. 이건 쉽게 식단일기 쓰기 좋아요♥
4015,4016,20140923,2014,09,23,3,Google 사용자,관리를 전혀 안해주시는 것같아서 실망했습니다
4016,4017,20140809,2014,08,09,5,Google 사용자,운동기록채크하고 괜찮네요 ㅎㅎ
4017,4018,20140815,2014,08,15,5,Google 사용자,직관적 인터페이스 때문에 조잡하지 않고 꾸준히 하게 되네요. 지루하지가 않습니다.
4018,4019,20140803,2014,08,03,5,Google 사용자,칼로리 걱정 안해도 되고 그날그날 내가 뭘먹었는지 안잊고 한번에 볼수있고..여튼 좋아요^^
4019,4020,20140805,2014,08,05,5,Google 사용자,칼로리 계산도 되고 꾸준히 다이어트 할 수 있게 도와주는거 같아요!
4020,4021,20140802,2014,08,02,4,Google 사용자,그룹 일주일이면 그룹찾아주신다하셨는데 지금 3주가 지나도 답이없네요.. 괜히 돈주고 구매했다는 생각이 드네요.. 돈낸거랑 안낸거랑 그닥 차이가 없으니말입니다..
4021,4022,20140815,2014,08,15,5,Google 사용자,이걸로 일주일동안 2kg 뺏음. 이거 짱짱맨
4022,4023,20140811,2014,08,11,3,Google 사용자,나중엔.알겠죠
4023,4024,20160916,2016,09,16,5,Google 사용자,"짱짱♥ 좀 나의 귀차니즘이 문제이긴한데 그건 내문제고, 완죤 조아여&gt; &lt;"
4024,4025,20140816,2014,08,16,5,Google 사용자,눔 다이어트 코치 어플로 매끼 칼로리 계산으로 쉽게 체중을  감량한거 같네요
4025,4026,20140813,2014,08,13,5,Google 사용자,음식 먹기전에 칼로리보고 입맛 떨어짐ㅎ
4026,4027,20140807,2014,08,07,5,Google 사용자,앞으로도 좋은패치기대할게요
4027,4028,20140817,2014,08,17,5,Google 사용자,좋은 앱은데 제가 활용을 잘 못하네요 환불 요청드립니다 감사합니다
4028,4029,20140808,2014,08,08,5,Google 사용자,"3개월에 9,900원이라 해서 눌렀는데 다음화면에서는 13,000원 조금넘게나오네요?"
4029,4030,20140818,2014,08,18,5,Google 사용자,사용하는것만으로도 생활습관이 좋아지고. 실제 체중조절에도 효과 있어요 ^^
4030,4031,20140810,2014,08,10,5,Google 사용자,식사 기록하느라 빨간음식은 안먹게되니 자연스럽게 칼로리적은 음식만 먹게되어서 너무좋습니다
4031,4032,20140812,2014,08,12,5,Google 사용자,매일 나오는 미션이도 그렇고 질리지않아서 좋아요
4032,4033,20140810,2014,08,10,5,Google 사용자,유료인게 함정....무료기능도 좋음 하핫
4033,4034,20140813,2014,08,13,4,Google 사용자,돈을내야더많은정보야아이템을누릴수있네요ㅋ식사기록운동기록하는데좋아요
4034,4035,20140817,2014,08,17,5,Google 사용자,다이어트 어플 일주일꾸준히이용해본게 처음이네요ㅋㅋㅋㅋㅋ 늘 하루이틀쓰고 말았는데 이건 다른어플과 다르게 꼼꼼하네요
4035,4036,20140803,2014,08,03,5,Google 사용자,무료 어플중 젤 좋습느더
4036,4037,20140807,2014,08,07,5,Google 사용자,저는 항살 칼로리계산하고만족하고쓰고잇어요
4037,4038,20140802,2014,08,02,5,Google 사용자,유용한정보주는거랑 칼로리계산하는거쨩쨩
4038,4039,20140807,2014,08,07,5,Google 사용자,ㅎㅎ
4039,4040,20140802,2014,08,02,5,Google 사용자,pro로쓰게되면 돈을 내야하지만 돈안내고 써도 나름 잘이용할수있어 좋은거 같아요
4040,4041,20140803,2014,08,03,5,Google 사용자,ㅠㅡ 41ㅓ1
4041,4042,20140810,2014,08,10,5,Google 사용자,칼로리체크하니까뿌듯도하구더먹는데신경쓰게되서좋네요~!
4042,4043,20140813,2014,08,13,5,Google 사용자,매우좋아요 걷는것도 나오고 칼로리계산도나오고 편하고 다이어트에 도움이됩니다
4043,4044,20140814,2014,08,14,5,Google 사용자,눔 친구에게 소개받아서 쓰고있는데  칼로리도계산되고 좋아요
4044,4045,20140807,2014,08,07,4,Google 사용자,좋아요 만보기기능이쫌아쉽네영
4045,4046,20140816,2014,08,16,5,Google 사용자,돈안들이고이정도면짱인듯
4046,4047,20140811,2014,08,11,5,Google 사용자,칼로리체크와 운동기록기능이 마음에 드네요
4047,4048,20140817,2014,08,17,3,Google 사용자,일주일이나 눔그룹이지났는데 안해쥬네요 환불해줘요
4048,4049,20140805,2014,08,05,5,Google 사용자,음식칼로리표시와 운동시간 측정 기록 모 맘에듭니다 ㅎㅎㄹ
4049,4050,20140811,2014,08,11,5,Google 사용자,칼로리계산과 얼만큼 걸엇는지두 알수잇고 아침마다 과제도 주니까 편하고 좋아요
4050,4051,20140807,2014,08,07,5,Google 사용자,매일 식사칼로리를 기록할수 있어서 매우 유용하네요  좀 더 전문적으로 하기위해 유료회원이 되어볼래요~~!!
4051,4052,20140804,2014,08,04,3,Google 사용자,에혀.... 하루 열심히 걸어다니다가 저녁때쯤 핸드폰 배터리 나가면 그날 걷기가 도로 꽝! 이거 개선해주세요~!!!
4052,4053,20140804,2014,08,04,4,Google 사용자,매일매일 칼로리 생각하면서 먹을수있고 전체적인 식단조절하는 데 도움이 되네용ㅎ
4053,4054,20140812,2014,08,12,4,Google 사용자,세끼마다 칼로리 재니까 1200칼로리 안넘으려고 신경쓰게 되더라구요~ 그리고 가끔 다이어트에 관한 좋은 정보가 있구요^^ 제 목표달성은 두달 넘았어여!! 홧팅!!!!!
4054,4055,20140809,2014,08,09,5,Google 사용자,옛날처럼 몸무게 측정할때 현재 무게에서 조금씩 빼거나 늘릴수 있게 해주세요 사람몸이 쉽게 바뀌는게 아닌데 숫자를 잘못적어서 그래프가 들쭉날죽하네요
4055,4056,20140806,2014,08,06,4,Google 사용자,치고는 쓸만행ᆞ니
4056,4057,20140818,2014,08,18,5,Google 사용자,젊음을 지켜주는 최고의 멘토입니다
4057,4058,20140804,2014,08,04,4,Google 사용자,좋아요
4058,4059,20140812,2014,08,12,4,Google 사용자,칼로리계산도 좋고 그룹도 좋고
4059,4060,20140805,2014,08,05,4,Google 사용자,아직 자세한기능을 잘못봣지만 꾸준히써보려구요
4060,4061,20140815,2014,08,15,4,Google 사용자,칼로리계산하니 조절할수가있어서 괜찮아요
4061,4062,20140811,2014,08,11,5,Google 사용자,참좋네요 도움이되요
4062,4063,20140809,2014,08,09,4,Google 사용자,좋음 진짜도움이되고있음
4063,4064,20140814,2014,08,14,5,Google 사용자,최고진짜트레이너가같음
4064,4065,20140811,2014,08,11,5,Google 사용자,운동량체크기능과 다양한 음식의 칼로리정보를 가지고있어 식단조절에도 큰 효과를 주는것같네요
4065,4066,20140804,2014,08,04,5,Google 사용자,정말 잘만들었네요.
4066,4067,20140807,2014,08,07,5,Google 사용자,올해 방학에 꼭맞는 푸로구램이네요. 많은 업데이트 바랍니다 ;)
4067,4068,20140817,2014,08,17,5,Google 사용자,디자인이 쫙 달라붙네요
4068,4069,20140814,2014,08,14,5,Google 사용자,만보기는설정어떻게하는지모르겟지만여튼다죠아여!!!!!
4069,4070,20140802,2014,08,02,5,Google 사용자,쓰기편하고 다이어트가되네요
4070,4071,20140805,2014,08,05,4,Google 사용자,괜츈해요
4071,4072,20140802,2014,08,02,5,Google 사용자,참 편하고 좋네요
4072,4073,20140816,2014,08,16,5,Google 사용자,도움이 많이되요
4073,4074,20140811,2014,08,11,4,Google 사용자,프로그램이 다양하네요
4074,4075,20140809,2014,08,09,5,Google 사용자,칼로리체크 의욕 재충전
4075,4076,20140813,2014,08,13,5,Google 사용자,다이어트에좋은것같다
4076,4077,20140808,2014,08,08,4,Google 사용자,사용해본것중 최고
4077,4078,20140811,2014,08,11,5,Google 사용자,식사량을 조절하는데는 큰 도움이 됩니다 음식마다의 칼로리를 거의 대입해놔서 별다른 성분표없이도 칼로리 계산이 용이하네요
4078,4079,20140802,2014,08,02,5,Google 사용자,20킬로그램 감량했네요 칼로리 계산기 만으로
4079,4080,20140809,2014,08,09,1,Google 사용자,환불해주세요 알람도잘안울리고 불편해요 환불해주세요
4080,4081,20140817,2014,08,17,4,Google 사용자,근데 프로까지는 구지...
4081,4082,20140816,2014,08,16,5,Google 사용자,다만 메뉴가 계속 업데이트되었으면~~^^
4082,4083,20140813,2014,08,13,5,Google 사용자,완전 좋아요! 재미있고 칼로리 계산되고 좋아요!
4083,4084,20140809,2014,08,09,5,Google 사용자,한동안 놓았던 저를 다잡게해주네요
4084,4085,20140805,2014,08,05,5,Google 사용자,갤럭시w는 태블릿이 아닙니다..ㅜ.ㅜ
4085,4086,20140805,2014,08,05,4,Google 사용자,좋네요 식사 메뉴들이 더많아졌으면^^
4086,4087,20140805,2014,08,05,4,Google 사용자,"만보기 와 음식조절 등이 사용하기 좋네요,,,"
4087,4088,20140813,2014,08,13,5,Google 사용자,좋은 플그램!
4088,4089,20140817,2014,08,17,5,Google 사용자,짱조아요!!굿
4089,4090,20140810,2014,08,10,5,Google 사용자,베터리만 빼면...ㅜㅠ
4090,4091,20140807,2014,08,07,5,Google 사용자,"칼로리계산, 운동 기록 기능이 좋아요"
4091,4092,20140806,2014,08,06,5,Google 사용자,다이어트 하시는 분 들에게 추천합니다^^
4092,4093,20140804,2014,08,04,5,Google 사용자,강추!!
4093,4094,20140812,2014,08,12,5,Google 사용자,짱좋다다른다이어트앱보다bb
4094,4095,20140804,2014,08,04,5,Google 사용자,실수로 운동기록을 잘못입력했는데 삭제 어떻게 해요?
4095,4096,20140814,2014,08,14,5,Google 사용자,업뎃이후 칼로리위젯이 이상해요...
4096,4097,20140812,2014,08,12,5,Google 사용자,현미설기나 현미 가래떡도 넣어주세용
4097,4098,20140817,2014,08,17,5,Google 사용자,지속적인 관리가되네요^^
4098,4099,20140803,2014,08,03,4,Google 사용자,게이머의 마음이지
4099,4100,20140811,2014,08,11,4,Google 사용자,추천합니다~
4100,4101,20140815,2014,08,15,5,Google 사용자,굿ㄱ
4101,4102,20140804,2014,08,04,5,Google 사용자,일주일동안 제대로 쓴 다이어트 앱은 처음인듯해요.
4102,4103,20140813,2014,08,13,3,Google 사용자,그냥 머
4103,4104,20140811,2014,08,11,5,Google 사용자,"커뮤니티왜안됨여,,,?"
4104,4105,20140808,2014,08,08,5,Google 사용자,눔다이어트최고예요
4105,4106,20140807,2014,08,07,5,Google 사용자,편하고 좋아요~
4106,4107,20140806,2014,08,06,5,Google 사용자,좋아요!
4107,4108,20140807,2014,08,07,4,Google 사용자,좋아요~^^
4108,4109,20140803,2014,08,03,5,Google 사용자,좋앟욯
4109,4110,20140812,2014,08,12,5,Google 사용자,음
4110,4111,20140814,2014,08,14,5,Google 사용자,좋다요
4111,4112,20140815,2014,08,15,5,Google 사용자,좋네요 ㅇㅇ
4112,4113,20140804,2014,08,04,5,Google 사용자,😀
4113,4114,20140814,2014,08,14,4,Google 사용자,좋아요
4114,4115,20140804,2014,08,04,5,Google 사용자,좋아요.
4115,4116,20140803,2014,08,03,5,Google 사용자,It so good
4116,4117,20140805,2014,08,05,5,Google 사용자,♥♥♥
4117,4118,20140810,2014,08,10,5,Google 사용자,유용한 앱
4118,4119,20140802,2014,08,02,4,Google 사용자,세밀함
4119,4120,20140805,2014,08,05,4,Google 사용자,좋네
4120,4121,20140807,2014,08,07,3,Google 사용자,좋아욧
4121,4122,20140804,2014,08,04,4,Google 사용자,괜찮네요
4122,4123,20140814,2014,08,14,5,Google 사용자,좋음
4123,4124,20140808,2014,08,08,4,Google 사용자,좋아요
4124,4125,20140804,2014,08,04,5,Google 사용자,좋아요
4125,4126,20140809,2014,08,09,5,Google 사용자,좋아요
4126,4127,20140807,2014,08,07,5,Google 사용자,굳
4127,4128,20140818,2014,08,18,5,Google 사용자,좋아요
4128,4129,20140808,2014,08,08,5,Google 사용자,좋은것같아요
4129,4130,20140805,2014,08,05,4,Google 사용자,나쁘지않아요
4130,4131,20140818,2014,08,18,4,Google 사용자,좋움!!!
4131,4132,20140730,2014,07,30,5,Google 사용자,2주 무료 프로사용하고있는데 완전 괜찮네요. 식단 조절도 가능하고 운동할때 만보기 기능도 되고. 중간중간에 팁도 나오니 다이어트에 도움이 많이 돼요. 결제도 할까 생각중입니다.
4132,4133,20140731,2014,07,31,3,Google 사용자,휴대폰이 버벅거리는 바람에 결제버튼을 여러번 눌렀더니 결제되었다는 창이 3~4번 떴어요 확인해주세요
4133,4134,20140801,2014,08,01,1,Google 사용자,두번 결제 됬다고 여러번 메일보내고 글남기고 했는데 연락은 커녕 제 글에는 댓글도 안남겨주시네요. 전화번호도 없고
4134,4135,20140731,2014,07,31,4,Google 사용자,저는 무게가 안나가서 이번 방학에서 무게를 높여야 하는데 무게를 높이는 프로그램도 있었으면 좋겠습니다 그러면 별점 5개 충분할텐데 말이죠 할수있다면 해주시면 감사하겠습니다!!
4135,4136,20140731,2014,07,31,4,Google 사용자,저는 마른체형이라 살찌우려고 결제한건데요 칼로리설정이 되는줄 알앗더니 1500칼로리에서 더 안올라가네여ㅜㅜ..
4136,4137,20140731,2014,07,31,5,Google 사용자,눔 워크랑 같이 사용하는 중인데 효과 짱짱이네욥ㅎㅎ 다이어트를 여러번 도전해봐왔지만 번번히 다 실패했는데 눔 사용하면서 제대로 뺄 수 있을 것 같아요!
4137,4138,20140731,2014,07,31,4,Google 사용자,이거쓰고 2주일동안 2키로뺌
4138,4139,20140801,2014,08,01,4,Google 사용자,다좋은데 운동기록을 잘못해서 다시 하려고하는데 운동기록을 지우거나 편집하는게 없네요 제가 못 찾는건가요? 어디있나요 좀 알려주세요
4139,4140,20140801,2014,08,01,4,Google 사용자,"운동이 없네요 식단기록,만보기만 있고 다이어트 운동은 왜 없는지요? 아니면 제가 못찾는건가요? 확인부탁드려요"
4140,4141,20140731,2014,07,31,3,Google 사용자,식사 기록이 은근 귀찮네요
4141,4142,20140730,2014,07,30,5,Google 사용자,다이어트하실때 이것저것 알려줘서 좋습니다
4142,4143,20140731,2014,07,31,5,Google 사용자,다이어트 성공을 기원하며.. 화이팅!!
4143,4144,20140801,2014,08,01,2,Google 사용자,프로로 세번이나 구입했는데 아직도   한국음식종류가적네요 그냥 그래요 돈아깝다는
4144,4145,20140801,2014,08,01,4,Google 사용자,굿입니다!
4145,4146,20140801,2014,08,01,4,Google 사용자,좋긴한데...지 프로인가?하여튼 돈주고 해야해서 조금은 그렇네요..
4146,4147,20140730,2014,07,30,5,Google 사용자,칼로리에러나는거빼곤 다좋네요 정식버전받고싶을정도
4147,4148,20140801,2014,08,01,4,Google 사용자,좋아요 디자인도깔끔하고 생각도잘나고.. 체크도꼬박꼬박.
4148,4149,20140731,2014,07,31,5,Google 사용자,다이어트의 새로운 친구예요
4149,4150,20140801,2014,08,01,5,Google 사용자,3키로 감량 성공
4150,4151,20140801,2014,08,01,5,Google 사용자,다이어트 잘 하고 있어요
4151,4152,20140730,2014,07,30,5,Google 사용자,땡큥베뤼망칰ㅋㅋㅋㅋㅋㅋ
4152,4153,20140801,2014,08,01,5,Google 사용자,좋아요
4153,4154,20140727,2014,07,27,3,Google 사용자,새로운음식설정할때 칼로리기능이 조절이안되요ㅜㅜ급한데좀빨리고쳐주세요..이거빼곤다괜찮아요
4154,4155,20140727,2014,07,27,5,Google 사용자,몸무게기록하는것도잇고 칼로리조절할수잇게해주고몇걸음걸으라는것도정해줘서덕분에도움많이받고있습니다~♥♥
4155,4156,20140729,2014,07,29,3,Google 사용자,칼로리 +/- 기능이 갑자기 작동이 안되네요. 어플 다시 깔았는데도 같은 현상이 ㅠㅠ 빨리 고쳐주세요
4156,4157,20140725,2014,07,25,4,Google 사용자,저한테는 너무 어렵고 무료랑 무슨차이인지 모르겟네요..ㅎㅎ
4157,4158,20140726,2014,07,26,5,Google 사용자,잘 쓰고 있네요. 내가 평소 먹는 습관이 얼마나 안 좋았는지 느끼게 해주네요.
4158,4159,20140727,2014,07,27,2,Google 사용자,탈퇴도  안되고 자꾸  메일 인증도  실패하고 메일로만 받는데서 메일로 보낼려도  안됩니다  전화번호도 없고 복잡해서  환장합니다
4159,4160,20140729,2014,07,29,5,Google 사용자,업데이트 후 칼로리 수정이 안되네요 확인부탁드려요~
4160,4161,20140726,2014,07,26,3,Google 사용자,아직프로는못써봤지만 식사량조절하는데는 도움이된다
4161,4162,20140729,2014,07,29,5,Google 사용자,사용한지 일주일 정도 됬는데 벌써 3kg 빠졌어요! 식습관이나 운동에 대해 조금 더 신경쓸수 있어서 좋아요!
4162,4163,20140727,2014,07,27,3,Google 사용자,업뎃되고 칼로리 추가 하는게 안되네요ㅠㅠ 빨리 수정해 주세요!
4163,4164,20140725,2014,07,25,4,Google 사용자,이거 자체가 다이어트 효과를 증진시킨다고는 할 수 없지만 여기에 꾸준히 기록함으로써 좀 더 도움을 받는것같아요ㅎ
4164,4165,20140726,2014,07,26,5,Google 사용자,일단 매일매일 돌아보고 반성하고 다시 결심해서 할 수 있어서 좋아요
4165,4166,20140725,2014,07,25,3,Google 사용자,업데이트이후 칼로리 설정이안되는것 같아요 빨리고쳐주세요
4166,4167,20140726,2014,07,26,1,Google 사용자,업뎃이후 칼로리 기능이안되네요 완전불편함
4167,4168,20140729,2014,07,29,1,Google 사용자,담날 로긴 하니 자꾸 다운!! off 되고 겨우 로그인 해서  탈퇴하려니 ...  외국 프로그램이라  탈퇴도 안되고  1:1 문의해도 데꾸 없고 푸시멜 계속 날라오고  별로인듯 !!!
4168,4169,20140726,2014,07,26,5,Google 사용자,없는음식추가가안되요ㅜㅜㅜㅜㅜㅜ고쳐주세요ㅜㅜㅜㅜ
4169,4170,20140727,2014,07,27,1,Google 사용자,업데이트후 칼로리가 계산이 안되네요 업데이트하면 더 좋아져야 하는거 아닌가요 불편합니다  빨리 고쳐주세요
4170,4171,20140725,2014,07,25,5,Google 사용자,아주잘되어있고 도움도 많이받았어요
4171,4172,20140727,2014,07,27,5,Google 사용자,써본 다이어트 어픙 중 최고인듯하네요
4172,4173,20140727,2014,07,27,1,Google 사용자,새로 업데이트한 이후로 음식칼로리설정이 안되네요 제대로 관리해주세요
4173,4174,20140729,2014,07,29,5,Google 사용자,정밀 도움이 많이되네요 ㅎㅎ
4174,4175,20140728,2014,07,28,4,Google 사용자,"감사합니다, 눔 팀!"
4175,4176,20140727,2014,07,27,5,Google 사용자,매일 과제가 생기는것도 좋지만  식단을 기록하다보니  스스로 반성도하게되고 조절도하게되어서 좋은거같아요ㅎ
4176,4177,20140725,2014,07,25,3,Google 사용자,안되네요 목록에없는음식을저장하려고하는데 칼로리조정이안되네요
4177,4178,20140729,2014,07,29,5,Google 사용자,다이어트 하는데 직접적인 도움은 없지만 계속 마음을 다잡게 해주는 역할을 좋은 어플
4178,4179,20140727,2014,07,27,4,Google 사용자,이거저거 봤는데 나름 쓸만한듯~
4179,4180,20140728,2014,07,28,4,Google 사용자,앱 중에 젤 좋은듯
4180,4181,20140726,2014,07,26,5,Google 사용자,다른 어플에 비해 쉽고 편해서 계속 할 수 있을꺼 같아요^^
4181,4182,20140728,2014,07,28,3,Google 사용자,눔pro 하라고그만 좀...
4182,4183,20140727,2014,07,27,2,Google 사용자,업데이트이후로 칼로리설정이안되네요
4183,4184,20140727,2014,07,27,5,Google 사용자,살 빠지겠어요
4184,4185,20140729,2014,07,29,5,Google 사용자,조아여
4185,4186,20140727,2014,07,27,5,Google 사용자,추천합니다
4186,4187,20140727,2014,07,27,5,Google 사용자,깔끔하고 좋습니다
4187,4188,20140729,2014,07,29,5,Google 사용자,플랭크도 넣어주시면 안될까요?
4188,4189,20140728,2014,07,28,5,Google 사용자,괜찮아요
4189,4190,20140728,2014,07,28,5,Google 사용자,좋아요
4190,4191,20140729,2014,07,29,5,Google 사용자,좋아요
4191,4192,20140728,2014,07,28,4,Google 사용자,좋아여
4192,4193,20140716,2014,07,16,4,Google 사용자,제품 설명 그대로~ 기록하고 운동할 때마다 레벨 점수가 올라가는 재미가 있어 생각보다 꾸준히 하게 되네요 ^^ 단점은 칼로리 계산되는 음식종류가 적네요ㅡ 좀더 데이터를 보충해주셨르면 합니다.
4193,4194,20140722,2014,07,22,2,Google 사용자,결저하라는 광고만 안뜨면 좋겠어요ㅠ글을 읽으려고하면 그광고때문에못읽어요ㅠ
4194,4195,20140722,2014,07,22,4,Google 사용자,섭취량이나 운동량에 대해 기준이 정해지니 좀더 체계적으로 운동할수잇네요♡
4195,4196,20140722,2014,07,22,5,Google 사용자,이 어플깔면 다이어트가 해이해질 수가 없음ㅠㅠ 좀 더 써보고 유료 쓸지도. 운동기록 삭제하려는데 자꾸 오류나서 꺼져요 수정 좀
4196,4197,20140711,2014,07,11,5,Google 사용자,페이스북을 다시 시작해서 담벼락에 운동한거 올리고싶은데 계속 안올라가지네요ㅠㅠ 따로 페이스북에서 noom coach 도 모바일상으로 가능하도록 해놨는데도 ㅠㅠ 이것좀 도와주세요!!
4197,4198,20140719,2014,07,19,3,Google 사용자,없는 제품이라 직접 입력하는게 많은데 수치 조절을 아예 할수가 없어요. 수정해주세요.
4198,4199,20140720,2014,07,20,4,Google 사용자,제가 지금 레벨6이고 시작한지는 2주 좀 덜되었는데요. 한 레벨5정도부터 더이상 새로운 미션이나 다이어트정보가 올라오지않네요. 원래 그런건가요? 무료앱 사용중입니다.
4199,4200,20140724,2014,07,24,5,Google 사용자,별거 아닌 것 같지만.  레벨업과 응원하는 부분에서 앱을 꾸준히 사용하도록 잘 유도해주는 것 같습니다
4200,4201,20140718,2014,07,18,5,Google 사용자,여기저기 다이어트앱을 써본결과 눔이 최고인거같아요
4201,4202,20140724,2014,07,24,4,Google 사용자,매일 식단을 짜면서 먹은 칼로리를 알수있어서 나태해지지않아요-
